LTL_Picker,LTL_Lines,Date
CA,51,11/1/2007
176,187,11/1/2007
306,231,11/1/2007
79,150,11/1/2007
904,150,11/1/2007
930,101,11/1/2007
918,50,11/1/2007
en,12,11/2/2007
ca,62,11/2/2007
176,387,11/2/2007
278,135,11/2/2007
306,135,11/2/2007
79,50,11/2/2007
904,74,11/2/2007
930,50,11/2/2007
918,50,11/2/2007
909,50,11/2/2007
176,185,11/2/2007
306,97,11/2/2007
79,140,11/2/2007
904,140,11/2/2007
930,79,11/2/2007
EN,12,11/5/2007
CA,20,11/5/2007
176,317,11/5/2007
306,125,11/5/2007
79,50,11/5/2007
904,75,11/5/2007
930,75,11/5/2007
918,55,11/5/2007
909,55,11/5/2007
185,50,11/5/2007
176,208,11/5/2007
904,94,11/5/2007
930,123,11/5/2007
185,123,11/5/2007
en,5,11/6/2007
ca,40,11/6/2007
176,290,11/6/2007
278,125,11/6/2007
306,125,11/6/2007
79,24,11/6/2007
904,75,11/6/2007
930,50,11/6/2007
918,75,11/6/2007
909,75,11/6/2007
176,244,11/6/2007
306,8,11/6/2007
79,125,11/6/2007
904,125,11/6/2007
930,28,11/6/2007
EN,10,11/7/2007
176,310,11/7/2007
278,125,11/7/2007
306,125,11/7/2007
904,75,11/7/2007
930,52,11/7/2007
918,50,11/7/2007
909,50,11/7/2007
CANADA,28,11/7/2007
176,152,11/7/2007
306,221,11/7/2007
106,13,11/8/2007
CA,68,11/8/2007
176,343,11/8/2007
176,180,11/8/2007
278,125,11/8/2007
278,275,11/8/2007
306,125,11/8/2007
306,182,11/8/2007
904,75,11/8/2007
930,57,11/8/2007
918,50,11/8/2007
909,57,11/8/2007
,,11/8/2007
,,11/8/2007
en,3,11/9/2007
176,512,11/9/2007
306,125,11/9/2007
79,50,11/9/2007
904,75,11/9/2007
930,75,11/9/2007
930,122,11/9/2007
918,50,11/9/2007
918,118,11/9/2007
909,50,11/9/2007
185,100,11/9/2007
185,210,11/9/2007
CA,40,11/9/2007
306,20,11/9/2007
EN,5,11/12/2007
CAN,42,11/12/2007
176,330,11/12/2007
306,101,11/12/2007
79,62,11/12/2007
79,116,11/12/2007
904,62,11/12/2007
904,125,11/12/2007
930,62,11/12/2007
148,50,11/12/2007
148,61,11/12/2007
148,100,11/12/2007
ca,51,11/13/2007
en,8,11/13/2007
176,393,11/13/2007
148,75,11/13/2007
306,104,11/13/2007
904,75,11/13/2007
930,75,11/13/2007
918,75,11/13/2007
909,75,11/13/2007
176,162,11/13/2007
904,17,11/13/2007
930,200,11/13/2007
918,134,11/13/2007
EN,10,11/14/2007
CA,82,11/14/2007
176,347,11/14/2007
148,74,11/14/2007
306,124,11/14/2007
904,74,11/14/2007
930,74,11/14/2007
918,75,11/14/2007
909,75,11/14/2007
176,171,11/14/2007
148,110,11/14/2007
79,45,11/14/2007
904,110,11/14/2007
930,110,11/14/2007
en,7,11/15/2007
176,320,11/15/2007
148,65,11/15/2007
306,99,11/15/2007
79,65,11/15/2007
930,65,11/15/2007
ca,18,11/15/2007
148,107,11/15/2007
176,209,11/15/2007
930,42,11/15/2007
en,5,11/16/2007
ca,39,11/16/2007
176,266,11/16/2007
176,209,11/16/2007
278,125,11/16/2007
306,125,11/16/2007
79,66,11/16/2007
79,41,11/16/2007
904,75,11/16/2007
904,183,11/16/2007
148,66,11/16/2007
918,75,11/16/2007
909,75,11/16/2007
930,183,11/16/2007
en,6,11/19/2007
176,404,11/19/2007
278,110,11/19/2007
306,110,11/19/2007
79,50,11/19/2007
904,55,11/19/2007
930,50,11/19/2007
918,50,11/19/2007
909,50,11/19/2007
ca,31,11/19/2007
176,140,11/19/2007
278,24,11/19/2007
306,275,11/19/2007
79,100,11/19/2007
904,146,11/19/2007
930,50,11/19/2007
EN,6,11/20/2007
CA,22,11/20/2007
176,375,11/20/2007
278,100,11/20/2007
306,100,11/20/2007
79,65,11/20/2007
904,65,11/20/2007
930,65,11/20/2007
918,50,11/20/2007
909,50,11/20/2007
176,169,11/20/2007
904,68,11/20/2007
930,175,11/20/2007
148,175,11/20/2007
176,391,11/21/2007
278,100,11/21/2007
306,100,11/21/2007
904,63,11/21/2007
930,63,11/21/2007
CANADA,32,11/21/2007
EN,6,11/21/2007
bo,798,11/21/2007
904,135,11/21/2007
930,134,11/21/2007
306,294,11/21/2007
176,178,11/21/2007
en,9,11/26/2007
bo,78,11/26/2007
BO,126,11/26/2007
176,379,11/26/2007
278,100,11/26/2007
306,100,11/26/2007
79,59,11/26/2007
904,59,11/26/2007
930,59,11/26/2007
306,234,11/26/2007
79,64,11/26/2007
904,65,11/26/2007
176,351,11/27/2007
278,125,11/27/2007
306,125,11/27/2007
904,67,11/27/2007
930,67,11/27/2007
904,50,10/9/2007
965,50,10/9/2007
can,1,10/9/2007
176,148,10/9/2007
306,43,10/9/2007
79,138,10/9/2007
904,113,10/9/2007
965,113,10/9/2007
EN,1,10/10/2007
176,96,10/10/2007
278,125,10/10/2007
306,125,10/10/2007
176,50,10/10/2007
904,59,10/10/2007
965,59,10/10/2007
bo,79,10/10/2007
can,38,10/10/2007
918,75,11/27/2007
909,75,11/27/2007
185,50,11/27/2007
148,67,11/27/2007
CAN,76,11/27/2007
EN,6,11/27/2007
176,139,11/27/2007
918,89,11/27/2007
185,175,11/27/2007
148,175,11/27/2007
176,362,11/28/2007
278,125,11/28/2007
306,125,11/28/2007
904,48,11/28/2007
904,60,11/28/2007
930,60,11/28/2007
918,55,11/28/2007
909,55,11/28/2007
can,58,11/28/2007
en,7,11/28/2007
176,246,11/28/2007
306,63,11/28/2007
904,125,11/28/2007
176,330,11/29/2007
278,100,11/29/2007
306,100,11/29/2007
904,50,11/29/2007
930,50,11/29/2007
918,44,11/29/2007
909,44,11/29/2007
CA,46,11/29/2007
EN,6,11/29/2007
176,195,11/29/2007
306,164,11/29/2007
79,50,11/29/2007
904,137,11/29/2007
930,50,11/29/2007
en,4,11/29/2007
en,6,11/30/2007
ca,34,11/30/2007
176,230,11/30/2007
185,125,11/30/2007
306,125,11/30/2007
79,24,11/30/2007
904,75,11/30/2007
930,70,11/30/2007
918,50,11/30/2007
909,50,11/30/2007
176,208,11/30/2007
79,28,11/30/2007
904,158,11/30/2007
930,158,11/30/2007
148,158,11/30/2007
en,6,12/3/2007
ca,23,12/3/2007
176,294,12/3/2007
278,123,12/3/2007
306,123,12/3/2007
79,60,12/3/2007
904,60,12/3/2007
930,60,12/3/2007
176,169,12/3/2007
306,105,12/3/2007
79,182,12/3/2007
904,182,12/3/2007
930,120,12/3/2007
176,432,12/4/2007
278,125,12/4/2007
306,125,12/4/2007
148,62,12/4/2007
930,61,12/4/2007
918,50,12/4/2007
909,50,12/4/2007
c,49,12/4/2007
en,9,12/4/2007
176,229,12/4/2007
148,195,12/4/2007
930,200,12/4/2007
176,359,12/5/2007
278,125,12/5/2007
306,125,12/5/2007
79,50,12/5/2007
904,53,12/5/2007
930,53,12/5/2007
909,50,12/5/2007
185,50,12/5/2007
ca,22,12/5/2007
106,6,12/5/2007
176,220,12/5/2007
306,125,12/5/2007
79,140,12/5/2007
904,140,12/5/2007
930,116,12/5/2007
176,326,12/6/2007
278,125,12/6/2007
306,125,12/6/2007
79,68,12/6/2007
904,75,12/6/2007
930,75,12/6/2007
918,50,12/6/2007
909,50,12/6/2007
106,6,12/6/2007
ca,63,12/6/2007
176,238,12/6/2007
306,231,12/6/2007
79,27,12/6/2007
904,125,12/6/2007
930,27,12/6/2007
176,327,12/7/2007
278,125,12/7/2007
306,125,12/7/2007
79,50,12/7/2007
904,50,12/7/2007
930,50,12/7/2007
918,34,12/7/2007
909,34,12/7/2007
ca,27,12/7/2007
106,5,12/7/2007
176,173,12/7/2007
306,95,12/7/2007
79,75,12/7/2007
904,150,12/7/2007
930,50,12/7/2007
bo,307,12/7/2007
EN,13,12/10/2007
176,281,12/10/2007
278,125,12/10/2007
306,125,12/10/2007
79,50,12/10/2007
904,54,12/10/2007
930,54,12/10/2007
918,50,12/10/2007
909,50,12/10/2007
CAN,25,12/10/2007
176,139,12/10/2007
306,111,12/10/2007
79,150,12/10/2007
904,150,12/10/2007
930,73,12/10/2007
176,337,12/11/2007
278,125,12/11/2007
306,125,12/11/2007
79,50,12/11/2007
904,75,12/11/2007
930,72,12/11/2007
918,50,12/11/2007
909,50,12/11/2007
can,49,12/11/2007
en,13,12/11/2007
176,205,12/11/2007
306,157,12/11/2007
79,110,12/11/2007
904,110,12/11/2007
930,69,12/11/2007
en,2,12/12/2007
ca,48,12/12/2007
176,434,12/12/2007
278,125,12/12/2007
306,125,12/12/2007
79,50,12/12/2007
904,75,12/12/2007
930,58,12/12/2007
176,132,12/12/2007
306,36,12/12/2007
79,68,12/12/2007
904,125,12/12/2007
930,74,12/12/2007
176,370,12/13/2007
278,125,12/13/2007
306,125,12/13/2007
79,50,12/13/2007
904,75,12/13/2007
930,50,12/13/2007
918,26,12/13/2007
909,26,12/13/2007
can,46,12/13/2007
91,8,12/13/2007
176,147,12/13/2007
306,35,12/13/2007
79,200,12/13/2007
904,201,12/13/2007
930,200,12/13/2007
91,16,12/14/2007
ca,80,12/14/2007
176,276,12/14/2007
278,120,12/14/2007
306,120,12/14/2007
79,43,12/14/2007
904,50,12/14/2007
930,50,12/14/2007
176,182,12/14/2007
306,55,12/14/2007
79,110,12/14/2007
904,150,12/14/2007
930,118,12/14/2007
bo,119,12/14/2007
176,273,12/17/2007
278,125,12/17/2007
306,125,12/17/2007
185,73,12/17/2007
930,50,12/17/2007
918,50,12/17/2007
909,50,12/17/2007
can,24,12/17/2007
91,5,12/17/2007
176,143,12/17/2007
306,15,12/17/2007
79,170,12/17/2007
185,170,12/17/2007
930,171,12/17/2007
176,584,12/18/2007
278,125,12/18/2007
306,125,12/18/2007
904,64,12/18/2007
904,81,12/18/2007
930,64,12/18/2007
930,162,12/18/2007
ca,33,12/18/2007
en,5,12/18/2007
79,60,12/18/2007
,,12/18/2007
176,488,12/19/2007
278,125,12/19/2007
306,125,12/19/2007
79,67,12/19/2007
904,67,12/19/2007
930,67,12/19/2007
ca,33,12/19/2007
en,8,12/19/2007
176,112,12/19/2007
306,43,12/19/2007
79,150,12/19/2007
904,150,12/19/2007
930,150,12/19/2007
918,108,12/19/2007
176,317,12/20/2007
278,125,12/20/2007
306,125,12/20/2007
79,50,12/20/2007
904,75,12/20/2007
930,75,12/20/2007
canada,52,12/20/2007
en,12,12/20/2007
176,212,12/20/2007
306,253,12/20/2007
79,170,12/20/2007
904,170,12/20/2007
930,170,12/20/2007
278,110,12/21/2007
306,110,12/21/2007
79,195,12/21/2007
,,12/21/2007
930,64,12/21/2007
CA,48,12/21/2007
EN,6,12/21/2007
278,152,12/21/2007
79,162,12/21/2007
306,15,12/21/2007
918,50,12/21/2007
91,12,12/26/2007
CA,27,12/26/2007
278,125,12/26/2007
306,125,12/26/2007
79,600,12/26/2007
904,79,12/26/2007
930,91,12/26/2007
918,24,12/26/2007
306,181,12/26/2007
904,109,12/26/2007
,,12/26/2007
278,125,12/27/2007
306,125,12/27/2007
79,327,12/27/2007
904,64,12/27/2007
918,64,12/27/2007
909,64,12/27/2007
CAN,1,12/27/2007
EN,4,12/27/2007
79,235,12/27/2007
904,125,12/27/2007
930,114,12/27/2007
185,100,12/27/2007
278,110,12/28/2007
306,110,12/28/2007
79,228,12/28/2007
904,73,12/28/2007
930,50,12/28/2007
185,50,12/28/2007
909,50,12/28/2007
CANADA,24,12/28/2007
91,5,12/28/2007
79,193,12/28/2007
930,84,12/28/2007
185,110,12/28/2007
282,34,12/31/2007
508,49,12/31/2007
930,50,12/31/2007
904,25,12/31/2007
909,27,12/31/2007
282,31,12/31/2007
909,26,12/31/2007
904,25,12/31/2007
282,27,12/31/2007
930,26,12/31/2007
909,25,12/31/2007
,,12/31/2007
,,12/31/2007
,,12/31/2007
,,12/31/2007
,,12/31/2007
,,12/31/2007
176,600,1/2/2008
278,125,1/2/2008
306,125,1/2/2008
904,75,1/2/2008
930,62,1/2/2008
CANADA,59,1/2/2008
EN,14,1/2/2008
176,50,1/2/2008
79,132,1/2/2008
79,368,1/2/2008
904,106,1/2/2008
930,151,1/2/2008
185,125,1/2/2008
148,125,1/2/2008
176,471,1/3/2008
278,125,1/3/2008
306,125,1/3/2008
904,58,1/3/2008
930,58,1/3/2008
918,50,1/3/2008
909,50,1/3/2008
can,28,1/3/2008
en,12,1/3/2008
176,179,1/3/2008
79,111,1/3/2008
904,140,1/3/2008
930,140,1/3/2008
79,77,1/3/2008
185,108,1/3/2008
bo,812,1/3/2008
176,434,1/4/2008
278,125,1/4/2008
306,125,1/4/2008
904,67,1/4/2008
930,67,1/4/2008
ca,15,1/4/2008
en,10,1/4/2008
176,166,1/4/2008
306,45,1/4/2008
79,147,1/4/2008
904,147,1/4/2008
930,147,1/4/2008
918,82,1/4/2008
176,416,1/7/2008
278,130,1/7/2008
306,130,1/7/2008
79,50,1/7/2008
904,75,1/7/2008
918,50,1/7/2008
909,50,1/7/2008
185,75,1/7/2008
CANADA,32,1/7/2008
EN,8,1/7/2008
176,184,1/7/2008
79,30,1/7/2008
904,128,1/7/2008
185,128,1/7/2008
79,76,1/7/2008
bo,74,1/7/2008
176,389,1/8/2008
176,212,1/8/2008
237,78,1/8/2008
237,4,1/8/2008
306,150,1/8/2008
306,339,1/8/2008
904,75,1/8/2008
148,75,1/8/2008
909,75,1/8/2008
185,75,1/8/2008
CANADA,48,1/8/2008
EN,10,1/8/2008
176,376,1/9/2008
237,50,1/9/2008
237,137,1/9/2008
306,100,1/9/2008
79,137,1/9/2008
148,75,1/9/2008
148,137,1/9/2008
145,50,1/9/2008
145,39,1/9/2008
918,66,1/9/2008
909,100,1/9/2008
185,75,1/9/2008
CANADA,74,1/9/2008
EN,12,1/9/2008
176,223,1/9/2008
,,1/9/2008
176,276,1/10/2008
176,161,1/10/2008
278,125,1/10/2008
306,125,1/10/2008
306,176,1/10/2008
79,50,1/10/2008
79,140,1/10/2008
148,75,1/10/2008
148,140,1/10/2008
918,99,1/10/2008
909,75,1/10/2008
909,41,1/10/2008
185,75,1/10/2008
CANADA,57,1/10/2008
EN,3,1/10/2008
,,1/10/2008
,,1/10/2008
,,1/10/2008
CAN,76,1/11/2008
EN,8,1/11/2008
176,426,1/11/2008
278,150,1/11/2008
306,150,1/11/2008
904,75,1/11/2008
918,55,1/11/2008
909,55,1/11/2008
185,75,1/11/2008
306,104,1/11/2008
79,146,1/11/2008
904,148,1/11/2008
185,148,1/11/2008
176,191,1/11/2008
EN,10,1/14/2008
176,384,1/14/2008
278,125,1/14/2008
306,125,1/14/2008
79,50,1/14/2008
904,75,1/14/2008
185,75,1/14/2008
CANADA,41,1/14/2008
,,1/14/2008
en,11,1/15/2008
can,78,1/15/2008
176,417,1/15/2008
176,251,1/15/2008
278,125,1/15/2008
306,125,1/15/2008
79,50,1/15/2008
79,23,1/15/2008
185,68,1/15/2008
185,146,1/15/2008
148,68,1/15/2008
148,148,1/15/2008
176,397,1/16/2008
278,125,1/16/2008
306,125,1/16/2008
79,27,1/16/2008
185,75,1/16/2008
148,75,1/16/2008
C,54,1/16/2008
EN,10,1/16/2008
176,229,1/16/2008
306,168,1/16/2008
79,149,1/16/2008
185,150,1/16/2008
CA,34,1/17/2008
EN,3,1/17/2008
176,383,1/17/2008
278,125,1/17/2008
306,125,1/17/2008
79,51,1/17/2008
185,75,1/17/2008
148,75,1/17/2008
176,224,1/17/2008
306,68,1/17/2008
79,125,1/17/2008
918,64,1/17/2008
185,84,1/17/2008
148,85,1/17/2008
en,10,1/18/2008
ca,45,1/18/2008
,,1/18/2008
185,75,1/18/2008
79,50,1/18/2008
306,125,1/18/2008
278,125,1/18/2008
176,366,1/18/2008
176,196,1/18/2008
306,145,1/18/2008
79,135,1/18/2008
909,108,1/18/2008
185,134,1/18/2008
176,559,1/21/2008
b,38,1/21/2008
278,130,1/21/2008
306,130,1/21/2008
185,84,1/21/2008
148,80,1/21/2008
code7,45,1/21/2008
supervisor,11,1/21/2008
278,250,1/21/2008
306,16,1/21/2008
176,328,1/22/2008
278,145,1/22/2008
306,145,1/22/2008
79,50,1/22/2008
918,75,1/22/2008
185,75,1/22/2008
148,75,1/22/2008
CANADA,51,1/22/2008
EN,12,1/22/2008
176,203,1/22/2008
79,140,1/22/2008
918,124,1/22/2008
185,150,1/22/2008
148,150,1/22/2008
en,5,1/23/2008
canada,57,1/23/2008
176,470,1/23/2008
278,125,1/23/2008
306,125,1/23/2008
79,39,1/23/2008
918,75,1/23/2008
nick,75,1/23/2008
185,75,1/23/2008
148,75,1/23/2008
176,130,1/23/2008
306,32,1/23/2008
79,103,1/23/2008
185,103,1/23/2008
148,103,1/23/2008
79,98,1/23/2008
176,597,1/24/2008
278,122,1/24/2008
306,122,1/24/2008
306,178,1/24/2008
79,50,1/24/2008
79,124,1/24/2008
918,124,1/24/2008
nick,101,1/24/2008
185,75,1/24/2008
185,125,1/24/2008
c,39,1/24/2008
en,9,1/24/2008
bo,30,1/24/2008
,,1/24/2008
,,1/24/2008
,,1/24/2008
176,557,1/25/2008
278,125,1/25/2008
306,125,1/25/2008
79,27,1/25/2008
918,50,1/25/2008
NICK,50,1/25/2008
185,50,1/25/2008
148,50,1/25/2008
CANADA,82,1/25/2008
EN,6,1/25/2008
176,43,1/25/2008
306,130,1/25/2008
79,177,1/25/2008
185,162,1/25/2008
148,162,1/25/2008
BO,55,1/25/2008
176,313,1/28/2008
278,125,1/28/2008
306,125,1/28/2008
918,75,1/28/2008
NS,75,1/28/2008
185,52,1/28/2008
79,52,1/28/2008
CA,15,1/28/2008
EN,4,1/28/2008
176,217,1/28/2008
306,104,1/28/2008
79,61,1/28/2008
185,61,1/28/2008
176,384,1/29/2008
278,125,1/29/2008
306,125,1/29/2008
477,57,1/29/2008
NS,50,1/29/2008
918,50,1/29/2008
185,57,1/29/2008
CA,81,1/29/2008
EN,6,1/29/2008
176,162,1/29/2008
306,37,1/29/2008
79,151,1/29/2008
477,150,1/29/2008
185,150,1/29/2008
176,325,1/30/2008
278,132,1/30/2008
306,132,1/30/2008
930,75,1/30/2008
477,75,1/30/2008
ns,75,1/30/2008
918,75,1/30/2008
ca,31,1/30/2008
en,4,1/30/2008
176,156,1/30/2008
306,157,1/30/2008
79,120,1/30/2008
930,160,1/30/2008
176,354,1/31/2008
278,125,1/31/2008
306,125,1/31/2008
79,50,1/31/2008
930,75,1/31/2008
477,75,1/31/2008
ns,45,1/31/2008
930,45,1/31/2008
ca,66,1/31/2008
en,7,1/31/2008
176,184,1/31/2008
79,173,1/31/2008
930,180,1/31/2008
477,150,1/31/2008
176,365,2/1/2008
278,125,2/1/2008
306,125,2/1/2008
79,50,2/1/2008
930,75,2/1/2008
477,75,2/1/2008
ns,50,2/1/2008
ca,44,2/1/2008
en,4,2/1/2008
176,209,2/1/2008
306,154,2/1/2008
79,157,2/1/2008
930,160,2/1/2008
278,125,2/4/2008
306,125,2/4/2008
930,343,2/4/2008
477,75,2/4/2008
NS,119,2/4/2008
918,44,2/4/2008
CA,37,2/4/2008
EN,7,2/4/2008
306,128,2/4/2008
930,207,2/4/2008
477,125,2/4/2008
176,306,2/5/2008
278,125,2/5/2008
306,125,2/5/2008
930,75,2/5/2008
477,75,2/5/2008
974,100,2/5/2008
CA,52,2/5/2008
EN,10,2/5/2008
176,296,2/5/2008
930,125,2/5/2008
477,147,2/5/2008
148,80,2/5/2008
148,141,2/5/2008
176,409,2/6/2008
278,125,2/6/2008
306,125,2/6/2008
79,57,2/6/2008
930,75,2/6/2008
477,75,2/6/2008
974,50,2/6/2008
CA,77,2/6/2008
EN,10,2/6/2008
176,186,2/6/2008
306,85,2/6/2008
79,100,2/6/2008
930,125,2/6/2008
176,336,2/7/2008
278,125,2/7/2008
306,125,2/7/2008
79,50,2/7/2008
930,75,2/7/2008
477,75,2/7/2008
974,75,2/7/2008
BO,57,2/7/2008
CA,67,2/7/2008
EN,6,2/7/2008
176,250,2/7/2008
278,12,2/7/2008
306,226,2/7/2008
930,164,2/7/2008
176,354,2/8/2008
278,125,2/8/2008
306,125,2/8/2008
79,29,2/8/2008
930,75,2/8/2008
477,75,2/8/2008
497,50,2/8/2008
CA,48,2/8/2008
EN,8,2/8/2008
176,197,2/8/2008
306,151,2/8/2008
79,113,2/8/2008
930,165,2/8/2008
176,322,2/11/2008
278,100,2/11/2008
306,100,2/11/2008
79,50,2/11/2008
930,75,2/11/2008
477,75,2/11/2008
974,75,2/11/2008
ca,32,2/11/2008
en,10,2/11/2008
176,181,2/11/2008
306,107,2/11/2008
930,159,2/11/2008
176,473,2/12/2008
278,75,2/12/2008
306,125,2/12/2008
930,75,2/12/2008
974,100,2/12/2008
237,75,2/12/2008
CA,53,2/12/2008
EN,7,2/12/2008
306,205,2/12/2008
BO,650,2/12/2008
176,177,2/12/2008
79,91,2/12/2008
145,77,2/12/2008
176,514,2/13/2008
278,112,2/13/2008
306,112,2/13/2008
930,75,2/13/2008
513,100,2/13/2008
974,100,2/13/2008
ca,70,2/13/2008
en,6,2/13/2008
176,136,2/13/2008
306,151,2/13/2008
930,167,2/13/2008
79,99,2/13/2008
176,435,2/14/2008
278,125,2/14/2008
306,125,2/14/2008
79,50,2/14/2008
930,75,2/14/2008
513,75,2/14/2008
974,31,2/14/2008
CA,36,2/14/2008
EN,4,2/14/2008
176,165,2/14/2008
306,206,2/14/2008
930,169,2/14/2008
176,335,2/15/2008
176,191,2/15/2008
278,125,2/15/2008
278,12,2/15/2008
306,125,2/15/2008
306,265,2/15/2008
79,50,2/15/2008
930,75,2/15/2008
930,159,2/15/2008
930,36,2/15/2008
974,77,2/15/2008
canada,62,2/15/2008
en,8,2/15/2008
en,11,2/18/2008
ca,19,2/18/2008
176,306,2/18/2008
278,125,2/18/2008
306,125,2/18/2008
79,40,2/18/2008
930,75,2/18/2008
974,75,2/18/2008
176,185,2/18/2008
79,73,2/18/2008
930,211,2/18/2008
185,182,2/18/2008
176,381,2/19/2008
278,142,2/19/2008
306,142,2/19/2008
79,55,2/19/2008
930,75,2/19/2008
974,75,2/19/2008
ca,42,2/19/2008
en,7,2/19/2008
176,147,2/19/2008
79,138,2/19/2008
930,200,2/19/2008
185,75,2/19/2008
176,310,2/20/2008
278,142,2/20/2008
306,142,2/20/2008
79,50,2/20/2008
930,75,2/20/2008
974,75,2/20/2008
BO,64,2/20/2008
CA,40,2/20/2008
EN,12,2/20/2008
176,195,2/20/2008
306,39,2/20/2008
79,110,2/20/2008
930,175,2/20/2008
BO,148,2/20/2008
176,408,2/21/2008
278,125,2/21/2008
306,125,2/21/2008
79,50,2/21/2008
930,75,2/21/2008
974,75,2/21/2008
79,73,2/21/2008
CA,90,2/21/2008
EN,6,2/21/2008
176,165,2/21/2008
306,177,2/21/2008
930,191,2/21/2008
176,363,2/22/2008
278,135,2/22/2008
306,135,2/22/2008
79,64,2/22/2008
930,75,2/22/2008
974,75,2/22/2008
CA,79,2/22/2008
EN,4,2/22/2008
176,193,2/22/2008
79,152,2/22/2008
185,165,2/22/2008
176,78,2/25/2008
278,150,2/25/2008
306,150,2/25/2008
185,75,2/25/2008
974,75,2/25/2008
8000,50,2/25/2008
ca,56,2/25/2008
en,6,2/25/2008
176,55,2/25/2008
176,238,2/25/2008
176,395,2/26/2008
278,125,2/26/2008
306,125,2/26/2008
79,23,2/26/2008
930,75,2/26/2008
974,100,2/26/2008
8000,100,2/26/2008
CA,90,2/26/2008
EN,4,2/26/2008
176,344,2/28/2008
278,140,2/28/2008
306,140,2/28/2008
79,53,2/28/2008
930,100,2/28/2008
974,100,2/28/2008
8000,100,2/28/2008
237,75,2/28/2008
145,75,2/28/2008
307,75,2/28/2008
CA,42,2/28/2008
EN,7,2/28/2008
176,187,2/28/2008
306,214,2/28/2008
930,233,2/28/2008
176,304,2/29/2008
278,125,2/29/2008
306,125,2/29/2008
79,50,2/29/2008
930,75,2/29/2008
974,75,2/29/2008
79,70,2/29/2008
ca,48,2/29/2008
en,8,2/29/2008
176,141,2/29/2008
306,172,2/29/2008
930,202,2/29/2008
,,2/29/2008
176,301,3/3/2008
185,75,3/3/2008
306,129,3/3/2008
79,50,3/3/2008
930,75,3/3/2008
974,100,3/3/2008
8000,100,3/3/2008
en,17,3/3/2008
ca,39,3/3/2008
176,139,3/3/2008
185,103,3/3/2008
79,91,3/3/2008
930,200,3/3/2008
176,437,3/4/2008
278,125,3/4/2008
306,125,3/4/2008
930,80,3/4/2008
974,40,3/4/2008
8000,40,3/4/2008
CA,95,3/4/2008
EN,13,3/4/2008
176,309,3/5/2008
278,150,3/5/2008
306,150,3/5/2008
930,76,3/5/2008
974,100,3/5/2008
993,100,3/5/2008
CA,79,3/5/2008
EN,7,3/5/2008
176,198,3/5/2008
306,77,3/5/2008
79,99,3/5/2008
930,200,3/5/2008
176,358,3/6/2008
278,125,3/6/2008
306,125,3/6/2008
79,44,3/6/2008
930,75,3/6/2008
974,100,3/6/2008
993,100,3/6/2008
ca,48,3/6/2008
en,8,3/6/2008
176,190,3/6/2008
306,57,3/6/2008
79,130,3/6/2008
930,211,3/6/2008
,,3/10/2008
,,3/10/2008
,,3/10/2008
,,3/10/2008
,,3/10/2008
,,3/10/2008
,,3/10/2008
,,3/10/2008
176,351,3/11/2008
278,150,3/11/2008
306,150,3/11/2008
930,80,3/11/2008
974,100,3/11/2008
CA,57,3/11/2008
EN,11,3/11/2008
176,158,3/11/2008
306,11,3/11/2008
930,175,3/11/2008
79,37,3/11/2008
176,307,3/12/2008
278,150,3/12/2008
306,150,3/12/2008
930,93,3/12/2008
79,50,3/12/2008
974,100,3/12/2008
ca,55,3/12/2008
en,8,3/12/2008
176,218,3/12/2008
306,108,3/12/2008
930,200,3/12/2008
79,85,3/12/2008
176,389,3/13/2008
278,125,3/13/2008
306,125,3/13/2008
930,75,3/13/2008
79,25,3/13/2008
974,94,3/13/2008
CA,29,3/13/2008
EN,4,3/13/2008
176,168,3/13/2008
306,149,3/13/2008
930,175,3/13/2008
79,129,3/13/2008
176,314,3/14/2008
278,138,3/14/2008
306,138,3/14/2008
930,75,3/14/2008
79,50,3/14/2008
974,100,3/14/2008
ca,113,3/14/2008
en,6,3/14/2008
bo,188,3/14/2008
176,169,3/14/2008
306,81,3/14/2008
930,165,3/14/2008
176,211,3/17/2008
278,150,3/17/2008
306,150,3/17/2008
930,90,3/17/2008
79,50,3/17/2008
974,100,3/17/2008
can,18,3/17/2008
en,6,3/17/2008
176,114,3/17/2008
306,96,3/17/2008
930,224,3/17/2008
79,165,3/17/2008
185,165,3/17/2008
176,500,3/18/2008
278,150,3/18/2008
306,150,3/18/2008
930,100,3/18/2008
79,53,3/18/2008
79,150,3/18/2008
974,100,3/18/2008
185,100,3/18/2008
b,80,3/18/2008
ca,46,3/18/2008
en,8,3/18/2008
,,3/18/2008
176,278,3/19/2008
278,150,3/19/2008
306,150,3/19/2008
930,83,3/19/2008
974,100,3/19/2008
BO,178,3/19/2008
CA,78,3/19/2008
EN,6,3/19/2008
176,230,3/19/2008
306,64,3/19/2008
930,179,3/19/2008
79,134,3/19/2008
176,360,3/20/2008
278,150,3/20/2008
306,150,3/20/2008
930,79,3/20/2008
974,100,3/20/2008
ca,72,3/20/2008
en,2,3/20/2008
176,309,3/21/2008
278,140,3/21/2008
306,140,3/21/2008
930,75,3/21/2008
79,49,3/21/2008
974,75,3/21/2008
ca,29,3/21/2008
en,6,3/21/2008
176,212,3/21/2008
306,103,3/21/2008
930,195,3/21/2008
79,25,3/21/2008
,,3/21/2008
176,233,3/24/2008
306,125,3/24/2008
930,75,3/24/2008
79,50,3/24/2008
176,100,3/24/2008
EN,9,3/24/2008
176,150,3/24/2008
930,124,3/24/2008
79,137,3/24/2008
